31,8,1514,674,90,232
31,9,755,750,79,210
31,10,1110,648,64,202
31,11,1033,655,62,197
31,13,899,598,41,130
31,16,1788,850,92,230
31,18,1451,540,45,62
31,22,1555,681,62,217
31,25,1515,638,52,177
31,26,1116,559,63,124
31,27,1203,574,51,218
31,29,950,597,53,141
31,30,1122,623,85,224
31,35,1817,844,41,126
31,39,1197,581,66,178
31,42,1458,623,57,168
31,45,1731,819,78,205
31,47,692,741,62,209
31,48,1145,588,46,150
32,1,285,814,117,266
32,2,1384,665,64,191
32,3,414,816,102,264
32,4,474,786,74,248
32,5,1503,676,103,235
32,6,1247,657,63,189
32,7,664,740,93,228
32,8,1508,677,91,231
32,9,754,754,78,211
32,10,1112,658,61,197
32,11,1034,658,63,200
32,13,898,592,45,139
32,16,1790,853,91,227
32,18,1451,541,45,62
32,22,1540,679,66,227
32,25,1519,640,52,177
32,26,1121,561,64,126
32,27,1203,573,52,218
32,29,947,585,65,179
32,30,1123,621,87,231
32,35,1817,848,39,120
32,39,1196,585,66,178
32,42,1461,624,56,163
32,45,1726,822,79,204
32,47,692,749,60,202
32,48,1149,589,41,132
33,1,289,815,116,265
33,2,1379,667,68,194
33,3,416,816,102,264
33,4,477,787,74,247
33,5,1500,676,104,236
33,6,1249,657,65,193
33,7,663,743,94,229
33,8,1504,677,91,232
33,9,753,758,76,210
33,10,1116,664,60,193
33,11,1037,662,63,198
33,13,896,577,50,158
33,16,1793,853,90,227
33,18,1451,543,45,61
33,22,1514,677,67,228
33,25,1523,641,52,178
33,26,1102,563,60,120
33,27,1204,572,51,218
33,29,945,579,68,187
33,30,1123,620,90,236
33,35,1817,852,37,114
33,39,1193,587,74,205
33,42,1463,622,57,167
33,45,1723,824,80,203
33,47,692,752,59,200
33,48,1153,590,41,129
34,1,295,816,115,264
34,2,1377,665,69,197
34,3,419,815,102,265
34,4,482,789,74,246
34,5,1497,676,104,238
34,6,1252,659,68,199
34,7,664,743,94,230
34,8,1499,677,92,234
34,9,754,763,75,209
34,10,1120,664,61,193
34,11,1041,664,64,198
34,13,894,570,54,169
34,16,1798,850,90,230
34,18,1452,545,44,61
34,22,1506,681,67,222
34,25,1527,643,52,178
34,26,1106,565,60,122
34,27,1204,572,51,217
34,29,946,577,67,190
34,30,1124,619,92,242
34,35,1817,857,35,106
34,39,1193,591,74,210
34,42,1466,623,57,167
34,45,1715,825,82,203
34,47,691,755,59,198
34,48,1156,591,40,129
35,1,299,817,115,263
35,2,1375,667,70,197
35,3,420,814,102,266
35,4,484,789,74,245
35,5,1494,676,105,239
35,6,1260,669,66,193
35,7,664,747,93,228
35,8,1495,677,93,235
35,9,757,765,75,210
35,10,1122,666,61,195
35,11,1044,669,63,195
35,13,895,573,52,167
35,16,1806,850,88,230
35,18,1452,546,44,61
35,22,1500,680,71,223
35,25,1530,644,53,179
35,26,1110,567,61,123
35,27,1204,571,51,216
35,29,945,579,66,189
35,30,1125,618,94,247
35,35,1817,861,33,100
35,39,1194,592,73,210
35,42,1468,622,59,172
35,45,1706,825,81,205
35,47,691,758,58,196
35,48,1159,592,39,123
36,1,303,818,114,262
36,2,1372,665,68,192
36,3,422,813,101,267
36,4,485,788,76,247
36,5,1491,676,106,241
36,6,1265,670,65,191
36,7,665,749,91,225
36,8,1491,678,93,236
36,9,759,768,75,209
36,10,1124,670,61,193
36,11,1049,673,63,195
36,13,897,583,50,159
36,16,1816,852,84,226
36,18,1452,548,44,60
36,22,1496,666,77,238
36,25,1534,645,53,180
36,26,1114,569,61,124
36,27,1205,570,50,216
36,29,946,587,63,182
36,30,1126,617,96,252
36,35,1817,866,31,93
36,39,1193,591,73,214
36,42,1469,622,60,173
36,45,1692,825,81,203
36,47,690,762,58,193
36,48,1162,593,37,118
37,1,309,818,113,262
37,2,1369,664,67,192
37,3,426,815,100,265
37,4,488,790,75,246
37,5,1488,676,106,242
37,6,1268,673,64,187
37,7,666,752,90,222
37,8,1487,678,94,237
37,9,762,767,77,213
37,10,1125,666,63,199
37,11,1054,669,66,201
37,13,900,601,45,145
37,16,1826,846,81,227
37,18,1453,549,43,60
37,22,1493,668,77,233
37,25,1538,647,53,180
37,26,1117,571,63,126
37,27,1205,569,51,216
37,29,947,594,60,176
37,30,1127,616,98,258
37,35,1817,870,29,87
37,39,1197,590,66,196
37,42,1473,624,59,169
37,45,1682,824,81,202
37,47,690,765,56,191
37,48,1165,594,36,112
38,1,314,819,113,261
38,2,1365,666,66,190
38,3,429,818,99,262
38,4,490,791,75,245
38,5,1485,676,107,244
38,6,1269,675,64,187
38,7,666,754,90,223
38,8,1483,678,94,239
38,9,761,768,78,214
38,10,1127,668,64,200
38,11,1058,669,67,203
38,13,900,613,43,134
38,16,1831,829,84,246
38,18,1453,551,43,59
38,22,1489,681,75,220
38,25,1542,648,53,181
38,26,1121,572,63,128
38,27,1205,568,51,216
38,29,967,610,56,168
38,30,1128,614,99,264
38,35,1817,875,26,79
38,39,1199,591,62,184
38,42,1476,625,58,168
38,45,1673,821,83,208
38,47,689,768,56,189
38,48,1168,595,34,107
39,1,317,817,113,263
39,2,1363,667,65,190
39,3,430,817,100,263
39,4,493,794,76,244
39,5,1482,676,108,245
39,6,1273,675,65,189
39,7,666,754,91,226
39,8,1479,678,95,241
39,9,760,770,75,209
39,10,1129,669,63,199
39,11,1065,670,65,203
39,13,899,612,43,135
39,16,1834,802,88,274
39,18,1453,553,43,59
39,22,1485,687,72,213
39,25,1538,678,47,162
39,26,1125,574,64,129
39,27,1206,567,50,215
39,29,975,615,55,167
39,30,1128,613,102,270
39,35,1817,879,24,73
39,39,1199,592,62,186
39,42,1478,626,59,167
39,45,1668,823,83,207
39,47,689,771,55,187
39,48,1121,574,38,118
40,1,318,815,114,265
40,2,1362,670,61,180
40,3,433,816,100,264
40,4,496,793,76,247
40,5,1479,676,108,247
40,6,1276,679,64,186
40,7,666,756,92,229
40,8,1475,678,95,242
40,9,758,771,75,212
40,10,1131,670,63,200
40,11,1068,672,65,203
40,13,898,593,49,153
40,16,1838,797,90,279
40,18,1454,554,42,59
40,22,1484,688,72,210
40,25,1541,681,47,162
40,26,1129,576,64,130
40,27,1206,566,50,215
40,29,977,619,55,165
40,30,1129,612,104,275
40,35,1817,883,22,67
40,39,1199,593,63,187
40,42,1481,627,58,166
40,45,1658,820,86,213
40,47,688,775,55,185
40,48,1117,574,40,119
40,53,1861,739,57,341
41,1,321,814,114,266
41,2,1358,671,61,181
41,3,435,818,100,262
41,4,499,792,77,248
41,5,1476,676,109,248
41,6,1281,681,65,190
41,7,665,758,94,232
41,8,1470,678,96,244
41,9,758,773,76,213
41,10,1134,671,64,201
41,11,1071,674,65,201
41,13,899,586,51,160
41,16,1842,792,92,283
41,18,1454,556,42,58
41,22,1484,689,71,208
41,25,1545,684,46,162
41,26,1132,578,66,132
41,27,1206,565,51,215
41,29,980,622,54,165
41,30,1130,611,106,280
41,35,1817,888,20,59
41,39,1199,594,63,188
41,42,1484,628,58,165
41,45,1648,821,89,213
41,47,688,778,54,183
41,48,1117,574,41,121
41,53,1862,744,56,336
42,1,325,813,114,267
42,2,1352,672,64,185
42,3,438,819,98,261
42,4,502,793,76,247
42,5,1473,676,110,250
42,6,1285,682,65,193
42,7,666,762,94,234
42,8,1466,678,97,245
42,9,761,775,76,214
42,10,1137,669,66,205
42,11,1073,675,65,202
42,13,899,585,52,162
42,16,1847,787,93,288
42,18,1454,558,42,57
42,22,1480,678,75,219
42,25,1543,672,52,178
42,26,1136,579,66,134
42,27,1207,565,50,214
42,29,982,625,54,164
42,30,1131,610,108,286
42,35,1818,892,17,53
42,39,1199,595,63,189
42,42,1487,629,57,164
42,45,1640,823,94,218
42,47,687,781,54,181
42,48,1119,574,43,125
42,53,1864,739,56,341
43,1,329,813,113,267
43,2,1351,674,63,184
43,3,440,821,98,259
43,4,505,793,76,247
43,5,1470,677,110,250
43,6,1291,683,65,193
43,7,665,764,96,237
43,8,1462,679,97,246
43,9,761,779,75,212
43,10,1141,672,67,207
43,11,1076,679,67,205
43,13,900,589,51,160
43,16,1851,782,95,293
43,18,1454,559,42,58
43,22,1476,678,75,221
43,25,1543,674,51,172
43,26,1140,581,67,135
43,27,1207,564,50,213
43,29,985,629,54,163
43,30,1132,609,110,291
43,35,1818,897,15,46
43,39,1199,596,64,191
43,42,1490,630,57,163
43,45,1637,827,94,214
43,47,687,784,53,179
43,48,1120,575,44,126
43,53,1864,737,57,343
44,1,332,813,112,267
44,2,1350,675,63,184
44,3,441,819,98,261
44,4,509,792,75,248
44,5,1467,677,111,252
44,6,1295,685,65,192
44,7,665,766,96,237
44,8,1458,679,98,248
44,9,762,781,76,213
44,10,1145,672,68,209
44,11,1080,677,68,208
44,13,902,590,50,159
44,16,1855,777,96,298
44,18,1455,561,41,57
44,22,1471,682,75,217
44,25,1546,674,52,175
44,26,1144,583,67,137
44,27,1207,563,50,213
44,29,955,605,58,179
44,30,1132,607,113,298
44,35,1818,901,13,39
44,39,1199,597,64,192
44,42,1493,631,56,162
44,45,1633,828,95,212
44,47,686,788,52,176
44,48,1121,576,45,127
44,53,1865,736,56,344
45,1,335,813,111,267
45,2,1352,677,59,175
45,3,442,818,98,262
45,4,512,789,76,249
45,5,1464,677,111,253
45,6,1297,686,65,192
45,7,666,767,94,234
45,8,1454,679,98,249
45,9,758,786,75,210
45,10,1150,677,70,210
45,11,1084,681,68,206
45,13,901,594,49,157
45,16,1860,772,97,302
45,18,1455,563,41,56
45,22,1468,683,76,220
45,25,1545,676,53,175
45,26,1147,585,69,138
45,27,1208,562,50,213
45,29,954,606,58,180
45,30,1133,606,115,303
45,35,1818,905,11,33
45,39,1193,606,58,174
45,42,1496,632,56,161
45,45,1622,831,91,206
45,47,686,791,51,174
45,48,1120,576,47,130
45,53,1865,735,57,344
45,57,1249,635,44,187
46,1,338,814,111,266
46,2,1356,680,53,155
46,3,445,818,99,262
46,4,516,790,74,245
46,5,1461,677,112,255
46,6,1299,687,65,194
46,7,667,768,92,228
46,8,1450,679,98,251
46,9,758,789,73,208
46,10,1155,686,69,204
46,11,1088,685,68,206
46,13,900,593,50,159
46,16,1864,767,99,307
46,18,1455,564,41,56
46,22,1467,685,75,221
46,25,1548,676,55,180
46,26,1151,587,69,139
46,27,1208,561,50,213
46,29,953,606,59,182
46,30,1134,605,117,308
46,35,1818,910,8,26
46,39,1194,607,58,171
46,42,1498,633,56,160
46,45,1615,831,88,203
46,47,685,794,51,172
46,48,1121,577,47,129
46,53,1865,733,57,347
46,57,1249,632,44,189
46,59,1050,642,67,182
47,1,342,816,110,264
47,2,1358,681,48,143
47,3,447,816,99,264
47,4,519,791,74,243
47,5,1458,677,113,256
47,6,1304,689,66,197
47,7,667,770,93,230
47,8,1446,679,99,252
47,9,759,790,73,211
47,10,1157,690,69,205
47,11,1091,687,68,207
47,13,900,596,50,157
47,16,1868,762,101,312
47,18,1456,566,40,55
47,22,1464,690,74,215
47,25,1550,677,55,179
47,26,1155,588,70,142
47,27,1208,560,50,212
47,29,952,607,60,182
47,30,1135,604,119,314
47,35,1818,914,6,19
47,39,1194,606,60,177
47,42,1501,634,56,159
47,45,1610,830,83,199
47,47,685,797,50,170
47,48,1121,578,47,127
47,53,1866,732,57,347
47,57,1249,628,44,192
47,59,1049,643,69,186
48,1,343,816,110,264
48,2,1356,683,47,138
48,3,448,814,99,266
48,4,521,791,73,240
48,5,1455,677,113,258
48,6,1308,692,66,197
48,7,664,771,96,235
48,8,1441,679,100,254
48,9,759,790,73,209
48,10,1159,692,70,204
48,11,1095,688,68,207
48,13,900,598,50,157
48,16,1873,756,102,318
48,18,1456,568,40,55
48,22,1458,693,73,209
48,25,1551,676,55,181
48,26,1159,590,70,143
48,27,1209,559,49,212
48,29,952,608,59,183
48,30,1136,603,121,319
48,35,1818,919,4,12
48,39,1194,606,61,179
48,42,1504,635,56,158
48,45,1600,830,80,199
48,47,684,801,50,167
48,48,1121,580,47,125
48,53,1866,731,57,348
48,57,1249,628,48,207
48,59,1052,647,68,182
49,1,343,815,110,265
49,2,1355,684,45,133
49,3,448,813,100,267
49,4,521,791,74,241
49,5,1452,677,114,259
49,6,1310,692,68,197
49,7,662,773,96,237
49,8,1437,680,101,254
49,9,757,796,71,209
49,10,1158,684,72,211
49,11,1100,688,68,208
49,13,901,602,50,157
49,16,1877,751,104,322
49,18,1456,569,40,55
49,22,1451,690,76,214
49,25,1551,675,56,185
49,26,1162,592,72,144
49,27,1209,559,50,211
49,29,951,609,60,183
49,30,784,807,64,177
49,35,1818,923,2,6
49,39,1193,607,62,180
49,42,1500,646,58,165
49,45,1587,830,83,209
49,47,684,804,49,165
49,48,1121,580,46,124
49,53,1866,730,58,349
49,57,1249,625,49,212
49,59,1055,651,67,181
50,1,344,815,110,265
50,2,1354,686,44,128
50,3,450,813,101,267
50,4,524,790,73,239
50,5,1449,677,115,261
50,6,1312,690,70,201
50,7,661,775,97,238
50,8,1433,680,101,256
50,9,758,794,74,213
50,10,1162,682,72,213
50,11,1107,687,69,212
50,13,902,604,50,160
50,16,1881,746,106,327
50,18,1457,571,39,54
50,22,1446,689,76,214
50,25,1552,676,55,181
50,26,1166,594,72,146
50,27,1209,558,50,210
50,29,958,613,55,176
50,30,770,815,64,176
50,35,1818,928,0,-2
50,39,1193,608,62,180
50,42,1502,648,57,166
50,45,1578,831,85,216
50,47,684,807,48,163
50,48,1120,580,46,123
50,53,1867,728,58,351
50,57,1248,623,51,217
50,59,1058,650,69,186
51,1,343,812,111,268
51,2,1353,687,42,124
51,3,450,812,102,268
51,4,526,789,74,241
51,5,1446,677,115,262
51,6,1314,690,71,202
51,7,659,775,99,242
51,8,1429,680,102,258
51,9,757,792,74,216
51,10,1168,685,71,211
51,11,1111,686,70,213
51,13,902,603,50,161
51,16,1886,741,107,332
51,18,1457,573,39,53
51,22,1438,687,79,216
51,25,1553,675,55,182
51,26,1170,596,73,147
51,27,1210,557,49,210
51,29,959,618,53,172
51,30,767,804,70,193
51,35,1818,932,-2,-8
51,39,1193,609,61,181
51,42,1500,649,59,171
51,45,1566,833,92,232
51,47,683,811,48,160
51,48,1119,580,46,122
51,53,1867,727,58,352
51,57,1248,620,52,222
51,59,1059,651,70,187
52,1,343,809,112,270
52,2,1352,689,40,118
52,3,452,812,102,268
52,4,527,789,75,245
52,5,1443,677,116,264
52,6,1315,687,72,206
52,7,656,777,100,244
52,8,1425,680,102,259
52,9,755,792,74,217
52,10,1172,685,71,209
52,11,1113,685,70,217
52,13,902,603,50,161
52,16,1890,736,109,336
52,18,1457,574,39,54
52,22,1432,688,81,212
52,25,1551,675,56,185
52,26,1174,597,73,149
